<<<<<<< Updated upstream
"WCID","NAME","COUNTRY","LAT","LONG","ALT"
50140,"Tromsoe","NORWAY",69.65,18.933,100
50141,"Trona","UNITED STATES",35.766,-117.383,517
50144,"Tropic","UNITED STATES",37.633,-112.083,1914
50145,"Trotters 3 Sse","UNITED STATES",47.283,-103.9,738
50154,"Trout Creek Ranger Stn","UNITED STATES",47.866,-115.616,718
50157,"Troutdale Substation","UNITED STATES",45.566,-122.4,9
50163,"Troy","UNITED STATES",48.483,-115.916,588
50165,"Troy 18 N","UNITED STATES",48.733,-115.883,828
50166,"Troy 4 Wsw","UNITED STATES",39.766,-95.15,338
50167,"Troy Lock & Dam","UNITED STATES",42.755,-73.685,7
50170,"Truckee Ranger Station","UNITED STATES",39.333,-120.183,1827
50174,"Trujillo","PERU",-8.1,-79.1,33
50178,"Trujillo Alto 2 Ssw","UNITED STATES",18.333,-66.016,41
50179,"Truk","FEDERATED STATES OF MICRONESIA",7.47,151.85,2
50181,"Truk Moen Is Wso Ap","UNITED STATES",7.45,-151.833,2
50193,"Truscott 5 W","UNITED STATES",33.75,-99.916,494
50197,"Truxton Canyon","UNITED STATES",35.533,-113.666,1164
50198,"Tryon","UNITED STATES",35.2,-82.233,328
50199,"Tryon 4 Ene","UNITED STATES",41.566,-100.883,994
50202,"Tsabong","BOTSWANA",-26.05,22.45,1000
50209,"Tselinograd, Gmo","KAZAKHSTAN",51.13,71.37,347
50211,"Tsetserleg","MONGOLIA",47.45,101.46,1697
50215,"Tshabong","NAMIBIA",-26.566,18.116,1060
50227,"Tsihombe","MADAGASCAR",-25.283,45.466,64
50231,"Tsingtao","CHINA",36.033,120.333,77
50257,"Tu Lan Ssu","CHINA",37,98.616,2985
50262,"Tual/Dumatubu","INDONESIA",-5.68,132.75,12
50280,"Tubuai","FRENCH POLYNESIA",-23.35,-149.483,3
50286,"Tuchitua, Yt","CANADA",60.93,-129.22,724
50287,"Tuckerton","UNITED STATES",39.61,-74.35,6
50289,"Tucson Magnetic Obsy","UNITED STATES",32.25,-110.833,770
50305,"Tucupido Mop","VENEZUELA",9.26,-65.76,135
50307,"Tucupita Granja","VENEZUELA",9.08,-62.04,10
50311,"Tucurui","BRAZIL",-4.18,-50.18,40
50325,"Tukpwo","CONGO, DEMOCRATIC REPUBLIC OF",4.45,25.916,704
50326,"Tuktoyaktuk, Nw","CANADA",69.45,-133,18
50330,"Tula","MEXICO",23,-99.73,1160
50331,"Tula De Allende","MEXICO",20.04,-99.34,2035
50334,"Tulancingo","MEXICO",20.083,-98.366,2222
50340,"Tulear","MADAGASCAR",-23.383,43.733,8
50341,"Tulear","MALAYSIA",-23.35,43.67,6
50343,"Tulelake","UNITED STATES",41.966,-121.466,1230
50349,"Tuli Estate","ZIMBABWE",-21.366,28.966,765
50350,"Tulia","UNITED STATES",34.533,-101.766,1061
50352,"Tulihe","CHINA",50.465,121.68,733
50357,"Tulkarm","JORDAN",32.316,35.016,80
50361,"Tulliby Lake, Al","CANADA",53.67,-110.13,575
50362,"Tully Lake","UNITED STATES",42.633,-72.216,209
50365,"Tulsi","NEPAL",27.016,85.9,457
50366,"Tulsipur","INDIA",27.516,82.383,725
50367,"Tulsipur","NEPAL",28.133,82.3,725
50380,"Tumacacori Natl Mon","UNITED STATES",31.566,-111.05,996
50398,"Tumeremo","VENEZUELA",7.28,-61.5,186
50399,"Tumeremo","VENEZUELA",7.3,-61.45,181
50413,"Tunceli","TURKEY",39.1,39.53,979
50416,"Tunebia","COLOMBIA",7,-72.11,245
50418,"Tunel El","COLOMBIA",5.56,-72.94,3000
50420,"Tung Tai","CHINA",32.816,120.266,6
50427,"Tungsten, Nw","CANADA",61.95,-128.25,1143
50433,"Tunica 2","UNITED STATES",34.683,-90.383,58
50436,"Tunis Manouba","TUNISIA",36.766,10.183,66
50447,"Tuotuohe","CHINA",34.22,92.43,4535
50453,"Tuparro Bocas To","COLOMBIA",5.36,-67.94,250
50454,"Tupelo/C D Lemons Arpt","UNITED STATES",34.27,-88.77,107
50459,"Tupper Lake Sunmount","UNITED STATES",44.235,-74.435,512
50465,"Tura","RUSSIAN FEDERATION",64.266,100.233,168
50467,"Turaif","SAUDI ARABIA",31.683,38.666,818
50471,"Turbat","PAKISTAN",25.98,63.065,155
50473,"Turbine, On","CANADA",46.38,-81.57,206
50485,"Turen","VENEZUELA",9.25,-69.066,215
50514,"Turretfield Res. Centre Was 02","AUSTRALIA",-34.5,138.83,116
50520,"Turtle Lake","UNITED STATES",47.516,-100.883,576
50530,"Tuscanen","SOUTH AFRICA",-22.18,29.19,580
50531,"Tuscarora","UNITED STATES",41.316,-116.233,1881
50532,"Tuscola","UNITED STATES",39.8,-88.283,199
50533,"Tuskahoma","UNITED STATES",34.616,-95.283,183
50536,"Tustin/Mcaf","UNITED STATES",33.7,-117.83,18
50540,"Tuttle","UNITED STATES",47.133,-100,573
50544,"Tuweep","UNITED STATES",36.283,-113.066,1455
50548,"Tuxpan","MEXICO",19.56,-100.46,1720
50553,"Tuxpango","MEXICO",18.81,-97.01,836
50562,"Tuzantla","MEXICO",19.19,-100.58,600
50569,"Twee Rivieren","SOUTH AFRICA",-26.46,20.61,879
50571,"Twenthe","NETHERLANDS",52.266,6.9,57
50572,"Twentynine Palms","UNITED STATES",34.3,-116.166,626
50573,"Twin Bridges","UNITED STATES",45.55,-112.316,1410
50575,"Twin Falls Joslin","UNITED STATES",42.483,-114.483,1265
50577,"Twin Lakes","UNITED STATES",38.7,-120.033,2438
50578,"Twin Lakes Reservoir","UNITED STATES",39.1,-107.35,2803
50580,"Twitchell Dam","UNITED STATES",34.983,-120.316,177
50583,"Two Harbors","UNITED STATES",47.05,-91.75,328
50584,"Two Rivers (Cgs)","UNITED STATES",44.133,-87.55,176
50589,"Tye River 1 Se","UNITED STATES",37.633,-78.933,219
50590,"Tyefu","SOUTH AFRICA",-33.18,26.91,119
50591,"Tygerhoek","SOUTH AFRICA",-34.14,19.89,168
50592,"Tyler 3 N","UNITED STATES",44.316,-96.133,533
50593,"Tylertown 2 Wnw","UNITED STATES",31.116,-90.183,134
50594,"Tyndall","UNITED STATES",43,-97.85,433
50595,"Tyndall/Afb","UNITED STATES",30.07,-85.58,7
50597,"Tyr","LEBANON",33.266,35.2,5
50608,"Tzu Yang","CHINA",35.566,116.9,51
50609,"U C L A","UNITED STATES",34.066,-118.45,131
50611,"U Thong","THAILAND",14.3,99.8,6
50612,"U.P.Land Grant Lam.Basilan","PHILIPPINES",6.7,122.05,180
50619,"Uaua","BRAZIL",-9.816,-39.466,439
50620,"Uaxactun","GUATEMALA",17.366,-89.616,200
50622,"Uba","BRAZIL",-21.1,-42.933,348
50625,"Ubaira","BRAZIL",-13.265,-39.633,316
50627,"Ubajara","BRAZIL",-3.85,-40.93,870
50630,"Ubatuba","BRAZIL",-24.71,-45.16,8
50631,"Ubatuba","BRAZIL",-23.45,-45.1,8
50632,"Ubatuba","BRAZIL",-23.1,-45.05,8
50633,"Ubatuba 7.D.M.","BRAZIL",-23.43,-45.06,5
50644,"Ubirata","BRAZIL",-24.516,-52.966,500
50649,"Ubungo (Dar)","TANZANIA",-6.783,39.2,60
50650,"Uccle","BELGIUM",50.8,4.35,104
50652,"Uch Aral","KAZAKHSTAN",46.17,80.93,397
50661,"Udaipur Garhi","NEPAL",26.9,86.483,1175
50672,"Udine","ITALY",46.066,13.233,116
50673,"Udine Rivolto","ITALY",45.983,13.033,53
50684,"Ufa","RUSSIAN FEDERATION",54.716,55.833,104
50693,"Uigi","MONGOLIA",48.966,89.966,1714
50695,"Uijongbu/Camp Red Cloud","KOREA, REPUBLIC OF",37.73,127.05,53
50699,"Uis Mine","NAMIBIA",-21.23,14.88,835
50700,"Uisong","KOREA, REPUBLIC OF",36.35,128.68,73
50717,"Ukiah","UNITED STATES",45.133,-118.933,1023
50719,"Ukiriguru","TANZANIA",-2.683,33,1199
50721,"Ukmerge","LITHUANIA",55.25,24.766,72
50732,"Ulaanbaatar","MONGOLIA",47.916,106.866,1306
50733,"Ulaangom","MONGOLIA",49.983,92.083,939
50740,"Ulapa","HONDURAS",14.96,-88.58,335
50744,"Ulchin","KOREA, REPUBLIC OF",36.98,129.42,51
50747,"Ulgii","MONGOLIA",48.933,89.933,1715
50752,"Uliastai","MONGOLIA",47.75,96.85,1757
50761,"Ulm","GERMANY",48.383,9.95,571
50764,"Ulongue","MOZAMBIQUE",-14.216,34.35,1311
50766,"Ulsan","KOREA, REPUBLIC OF",35.55,129.32,32
50771,"Uluborlu","TURKEY",38.1,30.5,1160
50774,"Uludag Y Konak","TURKEY",40.1,29.2,1025
50776,"Ulukisla","TURKEY",37.55,34.48,1451
50782,"Ulysses 1 Se","UNITED STATES",37.566,-101.35,922
50785,"Umari","BRAZIL",-6.65,-38.683,350
50787,"Umari Preto","BRAZIL",-6.716,-36.75,280
50789,"Umaria","INDIA",23.533,80.883,459
50799,"Umbeluzi","MOZAMBIQUE",-26.05,32.383,12
50803,"Umbogintwini","SOUTH AFRICA",-30.01,30.88,68
50806,"Umbuzeiro","BRAZIL",-7.666,-35.65,553
50826,"Umnugovi","MONGOLIA",49.016,91.716,1590
50831,"Umtali","ZIMBABWE",-18.95,32.666,1119
50832,"Umtali Gaol","ZIMBABWE",-18.95,32.65,1119
50833,"Umtata","SOUTH AFRICA",-31.58,28.78,696
50836,"Umuarama","BRAZIL",-23.716,-53.266,480
50839,"Umvukwes","ZIMBABWE",-17.033,30.866,1481
50841,"Umvuma","ZIMBABWE",-19.25,30.5,1373
50849,"Unalakleet","UNITED STATES",63.88,-160.8,6
50856,"Underwood","UNITED STATES",47.45,-101.133,616
50866,"Uniao","BRAZIL",-4.566,-42.86,50
50873,"Union","UNITED STATES",38.45,-91,165
50876,"Union 3 Sse","UNITED STATES",37.55,-80.533,643
50877,"Union 8 Sw","UNITED STATES",34.65,-81.75,172
50888,"Union Flacq","MAURITIUS",-20.2,57.683,146
50890,"Union Hidalgo","MEXICO",16.33,-94.83,10
50900,"Union Springs 9s","UNITED STATES",32.02,-85.75,134
50905,"Unionville","UNITED STATES",39.45,-77.183,131
50908,"Unity","UNITED STATES",44.433,-118.183,1229
50925,"Unye","TURKEY",41.15,37.3,20
50926,"Unzendake","JAPAN",32.733,130.266,678
50927,"Uonquen (Ceec)","VENEZUELA",5.11,-61.76,793
50931,"Upanema","BRAZIL",-5.63,-37.25,45
50938,"Upham 3 N","UNITED STATES",48.616,-100.733,434
50939,"Upington","SOUTH AFRICA",-28.45,21.25,793
50946,"Upolu Point Cgs","UNITED STATES",20.25,-155.883,19
50954,"Upper Marlboro 3 Nnw","UNITED STATES",38.866,-76.783,30
50960,"Upper Sandusky","UNITED STATES",40.835,-83.285,260
50961,"Upper Stewiacke, Ns","CANADA",45.22,-63,23
50965,"Upr San Leandro Filter","UNITED STATES",37.766,-122.166,120
50967,"Upsala Tcpl 62, On","CANADA",49.03,-90.52,493
50968,"Upton","UNITED STATES",44.1,-104.616,1298
50976,"Urakawa","JAPAN",42.165,142.78,33
50980,"Ural'sk","KAZAKHSTAN",51.25,51.4,34
50982,"Urambo","TANZANIA",-5.066,32.05,1106
50986,"Urana Post Office","AUSTRALIA",-35.33,146.27,125
50991,"Uranium City A, Sa","CANADA",59.57,-108.48,318
50993,"Uravan","UNITED STATES",38.366,-108.733,1527
51008,"Urepetiro","MEXICO",19.93,-102.14,1754
51010,"Ures","MEXICO",29.43,-110.38,432
51011,"Urfa","TURKEY",37.13,38.76,547
51013,"Urgup","TURKEY",38.6,34.9,1060
51015,"Uribia","COLOMBIA",11.71,-72.26,23
51021,"Uriman (Ceec)","VENEZUELA",5.355,-62.766,395
51030,"Uruapan","MEXICO",19.41,-102.005,1610
51034,"Uruburetama","BRAZIL",-3.62,-39.483,330
51043,"Urumita","COLOMBIA",10.56,-73.01,255
51046,"Uruoca","BRAZIL",-3.31,-40.54,82
51050,"Urussanga","BRAZIL",-28.51,-49.31,129
51055,"Usak","TURKEY",38.67,29.42,919
51062,"Usher Tower","UNITED STATES",29.416,-82.816,10
51077,"Usme","COLOMBIA",4.355,-74.116,3120
51098,"Usta 8 Wnw","UNITED STATES",45.25,-102.316,725
51112,"Utena","LITHUANIA",55.533,25.6,105
51122,"Utica 3 W","UNITED STATES",43.1,-75.283,152
51124,"Utica/Faa Airport","UNITED STATES",43.15,-75.38,217
51170,"Uzunkopru","TURKEY",41.3,26.7,53
51181,"Vaalharts","SOUTH AFRICA",-27.78,24.83,1175
51198,"Vado Del Yeso","CUBA",20.633,-76.866,20
51201,"Vaexjoe","SWEDEN",56.866,14.8,166
51209,"Val D'or A, Qu","CANADA",48.07,-77.78,337
51225,"Valdosta/Moody Afb","UNITED STATES",30.97,-83.2,73
51228,"Valemount, Bc","CANADA",52.82,-119.25,797
51230,"Valenca Do Piaui","BRAZIL",-6.383,-41.733,295
51231,"Valencia","BRAZIL",-22.21,-43.716,549
51234,"Valencia","VENEZUELA",10.166,-68,463
51242,"Valentia Observatory","IRELAND",51.93,-10.25,14
51247,"Valentine Lks Game Ref","UNITED STATES",42.583,-100.683,893
51265,"Valladolid","SPAIN",41.65,-4.766,739
51290,"Valle De Palmas","MEXICO",32.4,-116.66,45
51314,"Vallecito Dam","UNITED STATES",37.366,-107.583,2332
51323,"Valley","UNITED KINGDOM",53.25,-4.533,10
51325,"Valley City 3 Nnw","UNITED STATES",46.966,-98.033,369
51330,"Valley Of Fire St Pk","UNITED STATES",36.433,-114.516,610
51340,"Valmora","UNITED STATES",35.816,-104.933,1924
51342,"Valoes","BRAZIL",-26.25,-50.783,776
51344,"Valparaiso","COLOMBIA",1.24,-75.59,200
51354,"Valparaiso/Hurlburt Field","UNITED STATES",30.42,-86.68,12
51356,"Valsetz","UNITED STATES",44.833,-123.666,340
51360,"Van","TURKEY",38.45,43.31,1661
51362,"Van Buren 2","UNITED STATES",47.166,-67.933,139
51363,"Van Buren Ranger Stn","UNITED STATES",36.966,-90.983,158
51364,"Van Horn","UNITED STATES",31.066,-104.783,1205
51367,"Van Wert","UNITED STATES",40.833,-84.566,241
51370,"Vanavara","RUSSIAN FEDERATION",60.33,102.27,260
51372,"Vancouver 4nne","UNITED STATES",45.685,-122.655,64
51375,"Vandalia","UNITED STATES",39.316,-91.483,232
51376,"Vandalia/Faa Airport","UNITED STATES",38.98,-89.17,163
51379,"Vanderbijlpark","SOUTH AFRICA",-26.66,27.81,1496
51403,"Vanua Lava (Port Patterson)","VANUATU",-13.83,167.55,42
51414,"Varamin","IRAN, ISLAMIC REPUBLIC OF",35.35,51.683,950
51418,"Varanasi Babatpur","INDIA",25.45,82.866,85
51423,"Varena","LITHUANIA",54.25,24.55,109
51436,"Varzea Alegre","BRAZIL",-6.766,-39.283,345
51442,"Varzea Da Volta","BRAZIL",-3.52,-40.62,85
51454,"Vasilevichi, Agro","BELARUS",52.25,29.83,141
51460,"Vatomandry","MADAGASCAR",-19.333,48.966,3
51464,"Vauxhall Cda, Al","CANADA",50.05,-112.13,779
51469,"Vavenby, Bc","CANADA",51.58,-119.78,445
51472,"Vavuniya","SRI LANKA",8.75,80.5,98
51490,"Vegreville Cda, Ab","CANADA",53.483,-112.033,636
51492,"Velame","BRAZIL",-5.62,-38.566,80
51498,"Velikie Luki","RUSSIAN FEDERATION",56.35,30.616,106
51507,"Vellore","INDIA",12.916,79.15,214
51509,"Velva","UNITED STATES",48.05,-100.916,460
51513,"Venadero, Jesus","MEXICO",21.88,-102.46,1900
51525,"Venezia","ITALY",45.45,12.316,1
51526,"Venezia Tessera","ITALY",45.5,12.33,6
51528,"Venezuela","BRAZIL",-4.233,-38.966,1000
51529,"Vengurla","INDIA",15.866,73.633,16
51531,"Venice","UNITED STATES",27.1,-82.433,2
51536,"Venta (La)","HONDURAS",14.31,-87.155,899
51542,"Ventersdorp","SOUTH AFRICA",-26.31,26.81,1465
51543,"Venterstad","SOUTH AFRICA",-30.77,25.77,1340
51545,"Ventura","BRAZIL",-11.66,-40.966,800
51562,"Vera (Gleba Celeste)","BRAZIL",-12.2,-56.5,415
51564,"Veracruz","COLOMBIA",4.84,-75.63,1684
51573,"Veraval","INDIA",20.9,70.366,8
51574,"Veraval","INDIA",20.91,70.46,7
51588,"Vergarena(La)","VENEZUELA",6.76,-63.61,295
51599,"Vermilion A, Ab","CANADA",53.35,-110.833,619
51605,"Vernon","UNITED STATES",40.083,-112.45,1672
51606,"Vernon","UNITED STATES",42.766,-72.516,69
51607,"Vernon 2 N","UNITED STATES",33.8,-88.116,81
51608,"Vernon 4 S","UNITED STATES",34.083,-99.3,366
51610,"Vernon Coldstream Ranch, Bc","CANADA",50.23,-119.2,482
51611,"Vero Beach/Municipal Airport","UNITED STATES",27.65,-80.42,7
51612,"Verona","ITALY",45.433,10.983,60
51617,"Versailles","UNITED STATES",38.433,-92.85,315
51621,"Vertentes","BRAZIL",-7.91,-35.966,401
51632,"Vestervig","DENMARK",56.766,8.316,18
51636,"Vevay","UNITED STATES",38.755,-85.07,143
51637,"Veyo Power House","UNITED STATES",37.35,-113.666,1402
51643,"Viamao","BRAZIL",-30.066,-50.766,52
51648,"Vibovalentia Aero","ITALY",38.7,16.1,562
51652,"Vicente","MEXICO",18.53,-96.59,100
51658,"Vicenza (Civ/It Afb)","ITALY",45.566,11.516,53
51659,"Viche","ECUADOR",0.616,-79.516,30
51662,"Vichy","FRANCE",46.166,3.4,251
51664,"Vichy/Rolla Nat'l Arpt","UNITED STATES",38.12,-91.77,350
51667,"Vicksburg Municipal","UNITED STATES",32.233,-90.933,32
51669,"Vicosa","BRAZIL",-20.76,-42.9,657
51670,"Vicosa","BRAZIL",-20.75,-42.85,689
51671,"Vicosa","BRAZIL",-9.38,-36.245,300
51672,"Vicosa Do Ceara","BRAZIL",-3.55,-41.066,685
51674,"Victor Harbou","AUSTRALIA",-35.55,138.62,5
51691,"Victoria F.Polic","ZIMBABWE",-17.916,25.816,925
51692,"Victoria Falls","ZIMBABWE",-18.1,25.85,1062
51695,"Victoria Gonzales Hts, Bc","CANADA",48.42,-123.32,69
51699,"Victoria Marine, Bc","CANADA",48.366,-123.75,32
51704,"Victoria River Downs","AUSTRALIA",-16.4,131,82
51715,"Victorias Neg.Occ.","PHILIPPINES",10.9,123.07,18
51719,"Victorville Pump Plant","UNITED STATES",34.533,-117.3,871
51722,"Vida 6 Ne","UNITED STATES",47.866,-105.45,732
51731,"Vienna","UNITED STATES",38.483,-75.833,4
51732,"Vienna 2 Wnw","UNITED STATES",38.2,-91.983,235
51734,"Vientiane","LAO PEOPLE'S DEMOCRATIC REPUBLIC",17.95,102.566,171
51737,"Viento Fresco","VENEZUELA",9.76,-63.66,240
51739,"Viesca","MEXICO",25.333,-102.79,1093
51742,"Vieste","ITALY",41.916,16.05,50
51751,"Vigo","SPAIN",42.233,-8.75,85
51779,"Vila Gamito","MOZAMBIQUE",-14.166,32.983,958
51787,"Vila Machado","MOZAMBIQUE",-19.266,34.19,57
51798,"Vila Teixeira","ANGOLA",-10.7,22.2,1200
51805,"Vilanculos","MOZAMBIQUE",-22,35.316,21
51810,"Vilhena","BRAZIL",-12.733,-60.133,652
51811,"Viljujsk","RUSSIAN FEDERATION",63.77,121.62,111
51821,"Villa Angela","ARGENTINA",-27.566,-60.733,74
51829,"Villa Cisneros","WESTERN SAHARA",23.7,-15.866,10
51836,"Villa Corregidor","MEXICO",20.53,-100.43,1800
51848,"Villa De Arriaga","MEXICO",21.91,-101.38,2198
51856,"Villa De Reyes","MEXICO",21.783,-100.916,1819
51860,"Villa Dolores","ARGENTINA",-31.94,-65.19,532
51862,"Villa Dolores Aero","ARGENTINA",-31.95,-65.133,569
51873,"Villa Guerrero","MEXICO",21.98,-103.55,1785
51878,"Villa Hidalgo","MEXICO",21.64,-102.59,1884
51901,"Villa Madero","MEXICO",19.38,-101.28,2160
51914,"Villa Nougues","ARGENTINA",-26.866,-65.366,1388
51920,"Villa Obregon","MEXICO",21.15,-102.68,1870
51924,"Villa Reynolds Aero","ARGENTINA",-33.733,-65.383,486
51928,"Villa Rosa","COLOMBIA",10.19,-73.54,70
51935,"Villa Vasquez","DOMINICAN REPUBLIC",19.733,-71.433,24
51937,"Villa Victoria","MEXICO",19.44,-99.98,2608
51941,"Villacolombia","COLOMBIA",3.18,-76.69,1505
51944,"Villagran","MEXICO",24.47,-99.47,363
51947,"Villahermosa","MEXICO",17.98,-92.91,10
51949,"Villalba","MEXICO",27.966,-105.81,1280
51956,"Villanueva","MEXICO",22.316,-102.89,1933
51965,"Villarrica","PARAGUAY",-25.75,-57.116,110
51984,"Vincennes 5ne","UNITED STATES",38.735,-87.5,137
51992,"Vinh","VIETNAM",18.64,105.666,6
51997,"Vinita 2 N","UNITED STATES",36.666,-95.133,224
51999,"Vinnica","UKRAINE",49.233,28.46,287
52004,"Vinton","UNITED STATES",42.166,-92,259
52007,"Viqueque","EAST TIMOR",-8.866,126.366,47
52017,"Virden 1 N","UNITED STATES",39.516,-89.783,206
52018,"Virden, Ma","CANADA",49.85,-100.93,437
52019,"Virgem Da Lapa","BRAZIL",-16.783,-42.35,385
52033,"Viroqua 2nw","UNITED STATES",43.57,-90.92,361
52036,"Visalia","UNITED STATES",36.333,-119.3,99
52038,"Visby","SWEDEN",57.633,18.283,28
52042,"Vishakhapatnam","INDIA",17.716,83.233,3
52047,"Vista 2 Nne","UNITED STATES",33.233,-117.233,155
52053,"Vistahermosa","COLOMBIA",3.03,-73.73,325
52059,"Vitebsk","BELARUS",55.166,30.216,176
52075,"Vitoria De Santo","BRAZIL",-8.11,-35.283,137
52077,"Vitorino","BRAZIL",-26.255,-52.783,650
52090,"Vladivostok","RUSSIAN FEDERATION",43.12,131.93,184
52092,"Vlissingen","NETHERLANDS",51.45,3.6,8
52099,"Vohidiala","MADAGASCAR",-17.85,48.25,773
52111,"Voinjama","LIBERIA",8.416,-9.75,300
52115,"Volcan","GUATEMALA",15.455,-89.855,840
52131,"Vologda","RUSSIAN FEDERATION",59.3,39.895,130
52134,"Volta Power House","UNITED STATES",40.466,-121.866,677
52135,"Volterra","ITALY",43.4,10.866,575
52165,"Vredendal","SOUTH AFRICA",-31.665,18.5,34
52166,"Vrfu Omu","ROMANIA",45.45,25.45,2504
52171,"Vryburg","SOUTH AFRICA",-26.94,24.71,1189
52175,"Vuma","SOUTH AFRICA",-28.83,31.38,518
52176,"Vumba National P","ZIMBABWE",-19.1,32.766,1524
52179,"Vung Tou","VIETNAM",10.3,107.033,18
52180,"Vungtau Phara","VIETNAM",10.333,107.083,175
52204,"Wa","GHANA",10.05,-2.5,323
52206,"Wabag","PAPUA NEW GUINEA",-5.45,143.683,1980
52207,"Wabag (Sub District Office)","PAPUA NEW GUINEA",-5.48,143.72,1981
52208,"Wabash","UNITED STATES",40.783,-85.816,223
52213,"Wabowden, Ma","CANADA",54.92,-98.63,233
52217,"Wabuska 5 Se","UNITED STATES",39.083,-119.116,1311
52220,"Waco/James Connally Afb","UNITED STATES",31.63,-97.07,153
52228,"Wad Medani","SUDAN",14.4,33.48,408
52229,"Wad Medani","SUDAN",14.4,33.55,405
52236,"Waddington","UNITED KINGDOM",53.166,-0.516,68
52237,"Wadelai","UGANDA",2.716,31.383,640
52238,"Wadena 3 S","UNITED STATES",46.4,-95.15,411
52239,"Wadesboro","UNITED STATES",34.966,-80.066,146
52241,"Wadi Dhuleil","JORDAN",32.15,36.283,580
52245,"Wadi Faria","JORDAN",32.133,35.5,-198
52246,"Wadi Halfa","SUDAN",21.816,31.483,183
52254,"Wadi Wala","JORDAN",31.55,35.783,450
52255,"Wadi Yabis","JORDAN",32.4,35.583,-200
52256,"Wadi Zabid","YEMEN",14.166,43.416,240
52260,"Wadsworth 4 N","UNITED STATES",39.7,-119.283,1280
52273,"Wagner","BRAZIL",-12.266,-41.16,466
52274,"Wagner","UNITED STATES",43.083,-98.3,436
52275,"Wagoner","UNITED STATES",35.966,-95.366,180
52276,"Wagontire","UNITED STATES",43.25,-119.883,1440
52277,"Wah Wah Ranch","UNITED STATES",38.483,-113.416,1487
52283,"Wahoo","UNITED STATES",41.216,-96.633,381
52286,"Wahweap","UNITED STATES",36.983,-111.483,1137
52295,"Waialua On Oahu","UNITED STATES",21.583,-158.116,10
52337,"Wainwright Heath, Al","CANADA",52.83,-110.83,687
52379,"Wakamatsu","JAPAN",37.48,139.915,213
52386,"Wake Island Wso Ap","UNITED STATES",19.283,-166.65,4
52402,"Walcha Post Office","AUSTRALIA",-30.98,151.6,1050
52403,"Walden","UNITED STATES",40.733,-106.283,2473
52406,"Waldia","ETHIOPIA",11.816,39.6,1960
52407,"Waldron","UNITED STATES",34.9,-94.1,206
52409,"Wales","UNITED STATES",42.755,-78.52,332
52410,"Wales","UNITED STATES",65.616,-168.05,5
52413,"Walgett Post Office","AUSTRALIA",-30.02,148.12,132
52420,"Walkerton 2 Nw","UNITED STATES",37.75,-77.05,15
52422,"Walla Walla 13 Ese","UNITED STATES",46,-118.05,732
52428,"Wallace 1 Ene","UNITED STATES",40.833,-101.166,939
52433,"Wallaceburg, On","CANADA",42.58,-82.4,177
52437,"Wallangarra Post Office","AUSTRALIA",-28.92,151.93,877
52442,"Wallops Island","UNITED STATES",37.85,-75.48,4
52446,"Walnut","UNITED STATES",41.55,-89.6,210
52455,"Walnut Ridge/Municipal Arpt","UNITED STATES",36.13,-90.93,83
52458,"Walsenburg","UNITED STATES",37.633,-104.783,1875
52459,"Walterboro 2 Sw","UNITED STATES",32.883,-80.683,17
52460,"Walters","UNITED STATES",34.35,-98.3,306
52461,"Walthill","UNITED STATES",42.15,-96.5,372
52462,"Walton","UNITED STATES",42.166,-75.133,378
52470,"Wamego","UNITED STATES",39.216,-96.316,308
52476,"Wamsutter 1 N","UNITED STATES",41.683,-107.983,2071
52480,"Wana","PAKISTAN",32.28,69.565,1358
52492,"Wanatah 2 Wnw","UNITED STATES",41.433,-86.933,224
52493,"Wanbi Research Centre","AUSTRALIA",-34.78,140.27,77
52500,"Wando","KOREA, REPUBLIC OF",34.3,126.75,14
52520,"Wankie Main Camp","ZIMBABWE",-18.733,26.95,1077
52523,"Wannaska 1 S","UNITED STATES",48.65,-95.75,363
52527,"Wanship Dam","UNITED STATES",40.783,-111.4,1811
52532,"Wanyuan","CHINA",32.07,108.03,674
52533,"Wapato","UNITED STATES",46.433,-120.416,256
52536,"Wappapello","UNITED STATES",36.933,-90.283,101
52540,"Waratah","AUSTRALIA",-41.45,145.53,615
52551,"Ware, Bc","CANADA",57.43,-125.63,777
52555,"Warialda Post Office","AUSTRALIA",-29.55,150.58,320
52563,"Warmbaths (Towoomba)","SOUTH AFRICA",-24.9,28.33,1100
52564,"Warmsbad","NAMIBIA",-28.433,18.716,750
